flow_row_id,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,source_file,capture_date,label,detailedlabel
93,1676858136.377033,ChjbsSSoXCFOsH6sl,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
94,1676858136.648434,CY1idz2yJm5Umn4UUb,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
95,1676858137.498708,ClmGca42eNU4P6e3jc,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
96,1676858436.414645,CDHeTgBeF0fRztcte,192.168.1.106,64501,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
97,1676858436.400560,ClxjBo25wSflNY3sT5,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
98,1676858436.667494,CSHdiW1NttrBXnq8k,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
99,1676858437.497989,CwgWfR2pXrgSlVC5Lk,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
100,1676858736.433117,C0OML44CD7XlI7ESOf,192.168.1.106,51970,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
101,1676858736.418593,ChNahB1naVpK6jLYT6,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
102,1676858736.713355,CgBwIz16XLJKfhFAa5,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
103,1676858737.609105,CvPlqoRofwB6ZQ4pl,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
104,1676859036.455023,CIjZ7r2IlUdiKHQvu8,192.168.1.106,50111,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
105,1676859036.440547,CaXNF53JFBOYcfMra2,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
106,1676859036.707774,Cou8OU147xswVw5R9a,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
107,1676859037.191266,CW4rRM12FIrPmVT257,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
108,1676859336.473549,C4XLc23OuqjYX7WzKk,192.168.1.106,55053,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
109,1676859336.456773,C8EO631XjiOtGkMq58,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
110,1676859336.725049,CVFnbS1XCLpLCdBQC8,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
111,1676859337.605389,CBhLKhlXkjgQCJw58,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
112,1676859636.494770,CQDPug2HHcYiczqLE3,192.168.1.106,50642,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
113,1676859636.476884,CHgww51xoTVTVMPuCb,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
114,1676859636.747700,CXaqsq3lJXx7WfbDb7,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
115,1676859637.604845,CZ768oAq38mhTwpPf,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
116,1676859936.514554,CN5xEN1qJQvnZ0STEh,192.168.1.106,59489,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
117,1676859936.501112,CKmk4U2HVDOpbHnfqg,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
118,1676859936.770379,CnNZF83zUwlAzAIFYb,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
119,1676859937.677051,CL2Se04GN1kBsSQ3nh,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
120,1676860236.543300,CSwVbZ2DVdR0Qgc1l1,192.168.1.106,51319,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
121,1676860236.528085,Ccm1B93coFKobrH4kk,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
122,1676860236.796361,CDSX5G4N4h81hOHolb,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
123,1676860237.794025,Cb1RrW372uuxAzhNk5,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
124,1676860536.601016,CQk21G34ioFD3soka,192.168.1.106,54056,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
125,1676860536.586777,C57iNl2uGpU9gXeeZa,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
126,1676860536.856312,CuQvpf39v15jpFGHo1,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
127,1676860537.848789,CEo6lq16GZmC2gGS61,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
128,1676860836.581256,C7B8dx27e64hKFnmlb,192.168.1.106,52543,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
129,1676860836.566967,Cb6TBI3vxfytFEo9ag,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
130,1676860836.834915,CelYS64Zu2lAubOzk7,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
131,1676860837.806725,C0gC7K3G7GHc72kJHf,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
132,1676860945.966271,Cma0rC4hTDvZ28MDo8,192.168.1.106,137,192.168.1.255,137,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
133,1676860945.966877,CeoqRj4l9iGYZjYwo3,192.168.1.106,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
134,1676861029.103596,ChA6oP3exLMQneirWk,192.168.1.106,138,192.168.1.255,138,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
135,1676861136.596734,C5XpCw1nNXz3Gd55we,192.168.1.106,62047,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
136,1676861136.581002,CbDjeH1J6phHwwJO8l,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
137,1676861136.849173,CzAdOS1RK4O61eVYac,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
138,1676861137.804218,CXq1Vm3OMnDIkvnAt1,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
139,1676861374.518399,C2DAer3hi8IddRd3Kc,192.168.1.106,49438,93.184.220.29,80,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Digicert
140,1676861379.031191,CG45d7AbJUkd23Bo,192.168.1.106,49439,2.23.9.218,80,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Microsoft
141,1676861359.990897,C7StTW1naX2xBs4hmg,192.168.1.106,68,255.255.255.255,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
142,1676861436.608400,CPv6S911kbj1jDxPvi,192.168.1.106,62472,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
143,1676861436.593584,Cfge9S2Oyqpvcdrap3,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
144,1676861385.043456,CiGYqbx7eDj4Ls3Vi,192.168.1.106,49441,20.62.190.186,443,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Microsoft
145,1676861384.982009,C6FoMJ1C2YMdA6eTvh,192.168.1.106,49440,93.184.221.240,80,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Microsoft
146,1676861436.863086,CbQSp64oNO22ojKh87,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
147,1676861437.906912,CEIYh014CNMEZJG5Ad,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
148,1676861400.467875,CQMKxH1008liKr9XS,192.168.1.106,49442,93.184.221.240,80,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Microsoft
149,1676861736.628835,CECHNf2hm19UDqg5Sc,192.168.1.106,55574,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
150,1676861736.614595,C7HPY14orKJJZIf9i5,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
151,1676861736.882092,COvCsL3tnTd1e208J4,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
152,1676861737.982652,CNDgma3rNgsJdRT9ab,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
153,1676862036.656812,CCeh3V3HwfIwFByLy4,192.168.1.106,52580,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
154,1676862036.641371,C7pvYc4fTWT3PjFx38,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
155,1676862036.911927,CPL92fssaOKygXVl8,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
156,1676862038.009591,CORizY2G9XWyRNgm6,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
157,1676862336.690047,CWEoqG2euagH3jSREd,192.168.1.106,62363,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
158,1676862336.675421,CICzEY2p7TdgSQucye,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
159,1676862336.943089,CgJyND14snemRPmuK7,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
160,1676862337.094214,CrJmw32dpWJDvMGit8,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
161,1676862636.693389,CLeoKA3gMMLAgUputc,192.168.1.106,61838,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
162,1676862636.679174,CAZHa61UMQ4n3WnAml,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
163,1676862636.945613,Caxjby3r7GMnAEgXR6,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
164,1676862638.010596,CPYekQ1kbCJMKdwDfl,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
165,1676862936.711078,CjGVxa2ITkceKEsKo2,192.168.1.106,49199,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
166,1676862936.695697,CoytzB2bf7VPuT2WY2,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
167,1676862936.963550,CQuMcV3gUJX72f3F47,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
168,1676862937.071413,CbeNCq4ny5DXySaOD7,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
169,1676863236.727645,C0zwDw1ypyOfKEjWCf,192.168.1.106,54780,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
170,1676863236.712980,CB8Lmz16YQAmQf1Cwf,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
171,1676863236.980678,C9a7EpfBdqSGHxvyg,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
172,1676863237.369677,CBxcdz3s47pC16EO96,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
173,1676863536.747885,CqpWgYmYoW7wB7KMg,192.168.1.106,59266,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
174,1676863536.732039,C2BUNY1zyWLKsQvkxg,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
175,1676863537.001877,C2BCzm1wz5LrV5BmPd,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
176,1676863537.177287,ChlnCq4qmqcwheUWI6,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
177,1676863836.777838,CqTdBF2mNt95ZRj4e7,192.168.1.106,50641,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
178,1676863836.762154,CByNSt4bTbQuZV2ylg,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
179,1676863837.033813,CFmavF4wnBwCvyyMs3,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
180,1676863837.285508,C8qRRkThfnbgWLLj8,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
181,1676864136.803383,CKv6Q83eq4mvVB14Fc,192.168.1.106,63936,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
182,1676864136.787232,CoRYoEdZRQinP3Gv9,192.168.1.106,68,192.168.1.1,67,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-DHCP
183,1676864137.060226,CmpsV61wMcpPJbDBKk,192.168.1.106,50781,239.255.255.250,1900,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
184,1676864137.212080,CguQhx491QWRY5UINi,192.168.1.132,1900,192.168.1.106,50781,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign
185,1676864436.817076,CEHLHvsi9IBdPzpHe,192.168.1.106,53219,224.0.0.252,5355,D:\CTU\CTU-SME-11_Windows7full-2\CTU-SME-11\Experiment-VM-Microsoft-Windows7full-2\2023-02-20\zeek\conn.log.labeled,2023-02-20,Benign,From_benign-To_benign-Multicast
