evidence_id,timestamp_utc,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,conn_state,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,history
FLOW-13629,2023-02-21T15:18:48.167097Z,CVM3Oe2pL2QYTXYfca,192.168.1.107,50088,66.63.168.35,5888,tcp,missing,REJ,0.028122,0.0,0.0,2,2,Sr
FLOW-13637,2023-02-21T15:18:48.699919Z,CaKGuS8XYrXQEwqO,192.168.1.107,50088,66.63.168.35,5888,tcp,missing,REJ,0.028115,0.0,0.0,2,2,Sr
FLOW-13631,2023-02-21T15:18:49.743730Z,CPn5jo35m2VnMTZkQ5,192.168.1.107,50089,66.63.168.35,5888,tcp,missing,REJ,0.038704,0.0,0.0,2,2,Sr
FLOW-13632,2023-02-21T15:18:50.288286Z,CsLyHr3LBu3w8gBcHe,192.168.1.107,50089,66.63.168.35,5888,tcp,missing,REJ,0.038675,0.0,0.0,2,2,Sr
FLOW-13641,2023-02-21T15:18:50.827554Z,CuFyYb1tL4Q74iSRJ3,192.168.1.107,50089,66.63.168.35,5888,tcp,missing,REJ,0.038757,0.0,0.0,2,2,Sr
FLOW-13634,2023-02-21T15:18:51.879436Z,C56Jj51yrvlxeVtkMj,192.168.1.107,50090,66.63.168.35,5888,tcp,missing,REJ,0.027227,0.0,0.0,2,2,Sr
FLOW-13635,2023-02-21T15:18:52.417062Z,Cr38Os3rL0Izvbdg6a,192.168.1.107,50090,66.63.168.35,5888,tcp,missing,REJ,0.027265,0.0,0.0,2,2,Sr
FLOW-13644,2023-02-21T15:18:52.944726Z,CX8lAt3sxyurtcfrhl,192.168.1.107,50090,66.63.168.35,5888,tcp,missing,REJ,0.027375,0.0,0.0,2,2,Sr
FLOW-13639,2023-02-21T15:18:53.991862Z,C3gTJA2L64YNNG4AV4,192.168.1.107,50091,66.63.168.35,5888,tcp,missing,REJ,0.017213,0.0,0.0,2,2,Sr
FLOW-13640,2023-02-21T15:18:54.510267Z,CZzHq63reIt0Ila5F,192.168.1.107,50091,66.63.168.35,5888,tcp,missing,REJ,0.017071,0.0,0.0,2,2,Sr
FLOW-13648,2023-02-21T15:18:55.031827Z,CfLdYk4fscsJyrhrg2,192.168.1.107,50091,66.63.168.35,5888,tcp,missing,REJ,0.017052,0.0,0.0,2,2,Sr
FLOW-13642,2023-02-21T15:18:56.074028Z,CE9I8h3mmtDYza0o3i,192.168.1.107,50092,66.63.168.35,5888,tcp,missing,REJ,0.028144,0.0,0.0,2,2,Sr
FLOW-13643,2023-02-21T15:18:56.608278Z,CNB4dP1dqhmStvg9oe,192.168.1.107,50092,66.63.168.35,5888,tcp,missing,REJ,0.028331,0.0,0.0,2,2,Sr
FLOW-13651,2023-02-21T15:18:57.139331Z,C0rCtYQ0LbkvqQJH4,192.168.1.107,50092,66.63.168.35,5888,tcp,missing,REJ,0.028171,0.0,0.0,2,2,Sr
FLOW-13645,2023-02-21T15:18:58.173114Z,CZ4VcG1ZuDTzfGAOve,192.168.1.107,50093,66.63.168.35,5888,tcp,missing,REJ,0.017261,0.0,0.0,2,2,Sr
FLOW-13646,2023-02-21T15:18:58.699533Z,CXZ3h61r0Kout91c8d,192.168.1.107,50093,66.63.168.35,5888,tcp,missing,REJ,0.017248,0.0,0.0,2,2,Sr
FLOW-13654,2023-02-21T15:18:59.221690Z,CXGuDn22uGQrUb6dlh,192.168.1.107,50093,66.63.168.35,5888,tcp,missing,REJ,0.017289,0.0,0.0,2,2,Sr
FLOW-13649,2023-02-21T15:19:00.259001Z,CfHrR81lGU0lZhRMMe,192.168.1.107,50094,66.63.168.35,5888,tcp,missing,REJ,0.017049,0.0,0.0,2,2,Sr
FLOW-13650,2023-02-21T15:19:00.786851Z,ChlM1eRENWCdJX99j,192.168.1.107,50094,66.63.168.35,5888,tcp,missing,REJ,0.017006,0.0,0.0,2,2,Sr
FLOW-13657,2023-02-21T15:19:01.314507Z,CgdMv84Pk9lEBm1k1,192.168.1.107,50094,66.63.168.35,5888,tcp,missing,REJ,0.017099,0.0,0.0,2,2,Sr
FLOW-13652,2023-02-21T15:19:02.341929Z,CoIn8q1BJW8Jkwe8z,192.168.1.107,50095,66.63.168.35,5888,tcp,missing,REJ,0.016981,0.0,0.0,2,2,Sr
FLOW-13653,2023-02-21T15:19:02.864332Z,CyCBtc40tjzw090f4a,192.168.1.107,50095,66.63.168.35,5888,tcp,missing,REJ,0.01696,0.0,0.0,2,2,Sr
FLOW-13660,2023-02-21T15:19:03.388453Z,CF8PZi3hiV1TvnFgT9,192.168.1.107,50095,66.63.168.35,5888,tcp,missing,REJ,0.017003,0.0,0.0,2,2,Sr
FLOW-13655,2023-02-21T15:19:04.426093Z,CDoRVf1luBRSoK8bf7,192.168.1.107,50096,66.63.168.35,5888,tcp,missing,REJ,0.016852,0.0,0.0,2,2,Sr
FLOW-13656,2023-02-21T15:19:04.942286Z,CPtkiXpd2RWlQRJ0d,192.168.1.107,50096,66.63.168.35,5888,tcp,missing,REJ,0.016744,0.0,0.0,2,2,Sr
FLOW-13663,2023-02-21T15:19:05.464799Z,CwDCMV1Ru1TScnTd8k,192.168.1.107,50096,66.63.168.35,5888,tcp,missing,REJ,0.016662,0.0,0.0,2,2,Sr
FLOW-13658,2023-02-21T15:19:06.528975Z,CYqkHH3hD8Q788WJ5j,192.168.1.107,50097,66.63.168.35,5888,tcp,missing,REJ,0.02956,0.0,0.0,2,2,Sr
FLOW-13659,2023-02-21T15:19:07.065989Z,CrWkNQ7QRIqD0N4mk,192.168.1.107,50097,66.63.168.35,5888,tcp,missing,REJ,0.029513,0.0,0.0,2,2,Sr
FLOW-13666,2023-02-21T15:19:07.604311Z,CC5pGDiXW3iNEzqW2,192.168.1.107,50097,66.63.168.35,5888,tcp,missing,REJ,0.029458,0.0,0.0,2,2,Sr
FLOW-13661,2023-02-21T15:19:08.647360Z,CASANT2Xxf2pfmBIb,192.168.1.107,50098,66.63.168.35,5888,tcp,missing,REJ,0.038555,0.0,0.0,2,2,Sr
FLOW-13662,2023-02-21T15:19:09.212416Z,ChBffi3dknyFKYylTh,192.168.1.107,50098,66.63.168.35,5888,tcp,missing,REJ,0.035996,0.0,0.0,2,2,Sr
FLOW-13669,2023-02-21T15:19:09.750679Z,CIh7Q017PfX7RElAR1,192.168.1.107,50098,66.63.168.35,5888,tcp,missing,REJ,0.038549,0.0,0.0,2,2,Sr
FLOW-13664,2023-02-21T15:19:10.805063Z,Cy9ItJHhjexmT5Ugi,192.168.1.107,50099,66.63.168.35,5888,tcp,missing,REJ,0.017184,0.0,0.0,2,2,Sr
FLOW-13665,2023-02-21T15:19:11.317387Z,Cgg4jZ11VOs9IYBiLl,192.168.1.107,50099,66.63.168.35,5888,tcp,missing,REJ,0.016717,0.0,0.0,2,2,Sr
FLOW-13675,2023-02-21T15:19:11.840486Z,Cw5lBPNXAcVAVhmZg,192.168.1.107,50099,66.63.168.35,5888,tcp,missing,REJ,0.017063,0.0,0.0,2,2,Sr
FLOW-13667,2023-02-21T15:19:12.883820Z,CRpuZs3MjqQKJb3mV,192.168.1.107,50100,66.63.168.35,5888,tcp,missing,REJ,0.0304,0.0,0.0,2,2,Sr
FLOW-13668,2023-02-21T15:19:13.424659Z,C98q3X3Pzbt9vVuwb,192.168.1.107,50100,66.63.168.35,5888,tcp,missing,REJ,0.030293,0.0,0.0,2,2,Sr
FLOW-13681,2023-02-21T15:19:13.959409Z,Cnarc8mX3uyRbgVNd,192.168.1.107,50100,66.63.168.35,5888,tcp,missing,REJ,0.030405,0.0,0.0,2,2,Sr
FLOW-13672,2023-02-21T15:19:15.018016Z,CllBS91dxd1QmslHj1,192.168.1.107,50101,66.63.168.35,5888,tcp,missing,REJ,0.026387,0.0,0.0,2,2,Sr
FLOW-13674,2023-02-21T15:19:15.552350Z,CS6bJH31XXlIJjfRib,192.168.1.107,50101,66.63.168.35,5888,tcp,missing,REJ,0.025309,0.0,0.0,2,2,Sr
FLOW-13684,2023-02-21T15:19:16.089410Z,C8O9qc4LoMUFMk2mOa,192.168.1.107,50101,66.63.168.35,5888,tcp,missing,REJ,0.025286,0.0,0.0,2,2,Sr
FLOW-13677,2023-02-21T15:19:17.126519Z,CT83pu3bUpVDwoN9R3,192.168.1.107,50102,66.63.168.35,5888,tcp,missing,REJ,0.017097,0.0,0.0,2,2,Sr
FLOW-13680,2023-02-21T15:19:17.650952Z,C8IXIo2AWNZwOeioD7,192.168.1.107,50102,66.63.168.35,5888,tcp,missing,REJ,0.016873,0.0,0.0,2,2,Sr
FLOW-13687,2023-02-21T15:19:18.173727Z,CD2APu4ZYU4cu7Zs4,192.168.1.107,50102,66.63.168.35,5888,tcp,missing,REJ,0.017032,0.0,0.0,2,2,Sr
FLOW-13682,2023-02-21T15:19:19.207545Z,C3pRiX1HNcRlvoQ8me,192.168.1.107,50103,66.63.168.35,5888,tcp,missing,REJ,0.016867,0.0,0.0,2,2,Sr
FLOW-13683,2023-02-21T15:19:19.733896Z,CxN2vG3AdCjTngYuQa,192.168.1.107,50103,66.63.168.35,5888,tcp,missing,REJ,0.016877,0.0,0.0,2,2,Sr
FLOW-13690,2023-02-21T15:19:20.266166Z,C95LHt3br3pwLFl3pc,192.168.1.107,50103,66.63.168.35,5888,tcp,missing,REJ,0.016736,0.0,0.0,2,2,Sr
FLOW-13685,2023-02-21T15:19:21.317174Z,C7eeVE4StXcYHSy5b2,192.168.1.107,50104,66.63.168.35,5888,tcp,missing,REJ,0.016883,0.0,0.0,2,2,Sr
FLOW-13686,2023-02-21T15:19:21.838928Z,CoXdXr2BEIdyrmb315,192.168.1.107,50104,66.63.168.35,5888,tcp,missing,REJ,0.01727,0.0,0.0,2,2,Sr
FLOW-13693,2023-02-21T15:19:22.368191Z,Co6rH12jkJyYKhEbJ3,192.168.1.107,50104,66.63.168.35,5888,tcp,missing,REJ,0.017006,0.0,0.0,2,2,Sr
FLOW-13688,2023-02-21T15:19:23.410931Z,CvMcAz1boe73KHxJm4,192.168.1.107,50105,66.63.168.35,5888,tcp,missing,REJ,0.030324,0.0,0.0,2,2,Sr
FLOW-13689,2023-02-21T15:19:23.946058Z,CHrj3y3Njl503BrRPh,192.168.1.107,50105,66.63.168.35,5888,tcp,missing,REJ,0.030619,0.0,0.0,2,2,Sr
FLOW-13698,2023-02-21T15:19:24.479347Z,CVct6G4gnNyWGrRLX9,192.168.1.107,50105,66.63.168.35,5888,tcp,missing,REJ,0.03056,0.0,0.0,2,2,Sr
FLOW-13691,2023-02-21T15:19:25.532984Z,ClFQ4V1PxxATxeKtAh,192.168.1.107,50106,66.63.168.35,5888,tcp,missing,REJ,0.03306,0.0,0.0,2,2,Sr
FLOW-13692,2023-02-21T15:19:26.073009Z,C0KFai0lkJXQy3VDl,192.168.1.107,50106,66.63.168.35,5888,tcp,missing,REJ,0.033104,0.0,0.0,2,2,Sr
FLOW-13701,2023-02-21T15:19:26.606297Z,CS5JDPEU2YzZdDKka,192.168.1.107,50106,66.63.168.35,5888,tcp,missing,REJ,0.033149,0.0,0.0,2,2,Sr
FLOW-13696,2023-02-21T15:19:27.670057Z,Cexyt13d3lS2upF7Bf,192.168.1.107,50107,66.63.168.35,5888,tcp,missing,REJ,0.028413,0.0,0.0,2,2,Sr
FLOW-13697,2023-02-21T15:19:28.200814Z,C7Zpo8Y3aRaPrlU4d,192.168.1.107,50107,66.63.168.35,5888,tcp,missing,REJ,0.028505,0.0,0.0,2,2,Sr
FLOW-13704,2023-02-21T15:19:28.732469Z,CAO0h81V7Kzx6GVenl,192.168.1.107,50107,66.63.168.35,5888,tcp,missing,REJ,0.028156,0.0,0.0,2,2,Sr
FLOW-13699,2023-02-21T15:19:29.777031Z,CbDzLM3orp2LhU2mbh,192.168.1.107,50108,66.63.168.35,5888,tcp,missing,REJ,0.016947,0.0,0.0,2,2,Sr
FLOW-13700,2023-02-21T15:19:30.290596Z,C0xX7i4o5tFVc4BVX,192.168.1.107,50108,66.63.168.35,5888,tcp,missing,REJ,0.016987,0.0,0.0,2,2,Sr
FLOW-13707,2023-02-21T15:19:30.813384Z,CVejuv3K1L6DkiB3f2,192.168.1.107,50108,66.63.168.35,5888,tcp,missing,REJ,0.017211,0.0,0.0,2,2,Sr
FLOW-13702,2023-02-21T15:19:31.837263Z,CAmWepiyW8fMevp2,192.168.1.107,50109,66.63.168.35,5888,tcp,missing,REJ,0.017217,0.0,0.0,2,2,Sr
FLOW-13703,2023-02-21T15:19:32.356101Z,CFg4GX289II1eIq1v2,192.168.1.107,50109,66.63.168.35,5888,tcp,missing,REJ,0.017175,0.0,0.0,2,2,Sr
FLOW-13710,2023-02-21T15:19:32.870707Z,CWIxQ11Ibv3ucUN2hj,192.168.1.107,50109,66.63.168.35,5888,tcp,missing,REJ,0.017195,0.0,0.0,2,2,Sr
FLOW-13705,2023-02-21T15:19:33.898077Z,CUgzdw1tYyfpjkDOw,192.168.1.107,50110,66.63.168.35,5888,tcp,missing,REJ,0.028459,0.0,0.0,2,2,Sr
FLOW-13706,2023-02-21T15:19:34.434919Z,CghPJ04W7VaCFIjkv8,192.168.1.107,50110,66.63.168.35,5888,tcp,missing,REJ,0.028488,0.0,0.0,2,2,Sr
FLOW-13713,2023-02-21T15:19:34.971776Z,Ckuhks2dnwmZOgszH2,192.168.1.107,50110,66.63.168.35,5888,tcp,missing,REJ,0.028343,0.0,0.0,2,2,Sr
FLOW-13708,2023-02-21T15:19:36.008513Z,C9xXb82eo3GZZ9w5pi,192.168.1.107,50111,66.63.168.35,5888,tcp,missing,REJ,0.028067,0.0,0.0,2,2,Sr
FLOW-13709,2023-02-21T15:19:36.543116Z,C6zitm2wg24Tyu0AR1,192.168.1.107,50111,66.63.168.35,5888,tcp,missing,REJ,0.028096,0.0,0.0,2,2,Sr
FLOW-13716,2023-02-21T15:19:37.075154Z,CLOvpi290aIAZwC7q3,192.168.1.107,50111,66.63.168.35,5888,tcp,missing,REJ,0.028054,0.0,0.0,2,2,Sr
FLOW-13711,2023-02-21T15:19:38.125509Z,C3BBmT3qVxKmtJ5Fs8,192.168.1.107,50112,66.63.168.35,5888,tcp,missing,REJ,0.028127,0.0,0.0,2,2,Sr
FLOW-13712,2023-02-21T15:19:38.651525Z,COa4Mj3iIeOokkq02g,192.168.1.107,50112,66.63.168.35,5888,tcp,missing,REJ,0.028126,0.0,0.0,2,2,Sr
FLOW-13719,2023-02-21T15:19:39.189239Z,C1H41o1GkSfO9KTtd6,192.168.1.107,50112,66.63.168.35,5888,tcp,missing,REJ,0.028484,0.0,0.0,2,2,Sr
FLOW-13714,2023-02-21T15:19:40.234613Z,CYiOMv1PNavUpiTZ0c,192.168.1.107,50113,66.63.168.35,5888,tcp,missing,REJ,0.028119,0.0,0.0,2,2,Sr
FLOW-13715,2023-02-21T15:19:40.763569Z,CoIzApF5mVg1Pb2ei,192.168.1.107,50113,66.63.168.35,5888,tcp,missing,REJ,0.028159,0.0,0.0,2,2,Sr
FLOW-13723,2023-02-21T15:19:41.286540Z,C5rErb1YJj7DdY80tb,192.168.1.107,50113,66.63.168.35,5888,tcp,missing,REJ,0.028371,0.0,0.0,2,2,Sr
FLOW-13717,2023-02-21T15:19:42.346249Z,C5T9gk4GX83K0xax2h,192.168.1.107,50114,66.63.168.35,5888,tcp,missing,REJ,0.03622,0.0,0.0,2,2,Sr
FLOW-13718,2023-02-21T15:19:42.880920Z,Czyvgi44BvdWD9hPFc,192.168.1.107,50114,66.63.168.35,5888,tcp,missing,REJ,0.036291,0.0,0.0,2,2,Sr
FLOW-13727,2023-02-21T15:19:43.425086Z,C4y0PG10GnJmmUSEh1,192.168.1.107,50114,66.63.168.35,5888,tcp,missing,REJ,0.036341,0.0,0.0,2,2,Sr
FLOW-13720,2023-02-21T15:19:44.481441Z,CfGlp62XFcXRskz7I2,192.168.1.107,50115,66.63.168.35,5888,tcp,missing,REJ,0.025476,0.0,0.0,2,2,Sr
FLOW-13722,2023-02-21T15:19:45.015754Z,CxFoIg1tCJwJtTurog,192.168.1.107,50115,66.63.168.35,5888,tcp,missing,REJ,0.025375,0.0,0.0,2,2,Sr
FLOW-13730,2023-02-21T15:19:45.539572Z,CfOFkj2Lh87QajRiY5,192.168.1.107,50115,66.63.168.35,5888,tcp,missing,REJ,0.025384,0.0,0.0,2,2,Sr
FLOW-13725,2023-02-21T15:19:46.613522Z,CtgKW22apaeWVyh116,192.168.1.107,50116,66.63.168.35,5888,tcp,missing,REJ,0.033098,0.0,0.0,2,2,Sr
FLOW-13726,2023-02-21T15:19:47.151611Z,Cqo4hf1GagD2TpBeo3,192.168.1.107,50116,66.63.168.35,5888,tcp,missing,REJ,0.03322,0.0,0.0,2,2,Sr
FLOW-13733,2023-02-21T15:19:47.698923Z,CFjvC4wGGKal4sW1c,192.168.1.107,50116,66.63.168.35,5888,tcp,missing,REJ,0.03328,0.0,0.0,2,2,Sr
FLOW-13728,2023-02-21T15:19:48.754179Z,CPzGBi2j6sQF7gRu0d,192.168.1.107,50117,66.63.168.35,5888,tcp,missing,REJ,0.036053,0.0,0.0,2,2,Sr
FLOW-13729,2023-02-21T15:19:49.305149Z,CcWfAdMgjDIqkBni1,192.168.1.107,50117,66.63.168.35,5888,tcp,missing,REJ,0.036244,0.0,0.0,2,2,Sr
FLOW-13736,2023-02-21T15:19:49.834734Z,CxXystQo8bM4pya57,192.168.1.107,50117,66.63.168.35,5888,tcp,missing,REJ,0.036313,0.0,0.0,2,2,Sr
FLOW-13731,2023-02-21T15:19:50.912583Z,CgiPqu1TwfV92nSFDa,192.168.1.107,50118,66.63.168.35,5888,tcp,missing,REJ,0.028379,0.0,0.0,2,2,Sr
FLOW-13732,2023-02-21T15:19:51.447786Z,C7mT3J1NWo8RmNtWa9,192.168.1.107,50118,66.63.168.35,5888,tcp,missing,REJ,0.028664,0.0,0.0,2,2,Sr
FLOW-13739,2023-02-21T15:19:51.979363Z,ChoPen4rPZ9H8gOo65,192.168.1.107,50118,66.63.168.35,5888,tcp,missing,REJ,0.028394,0.0,0.0,2,2,Sr
FLOW-13734,2023-02-21T15:19:53.026288Z,CoaPVMQCT13jRrED6,192.168.1.107,50119,66.63.168.35,5888,tcp,missing,REJ,0.029453,0.0,0.0,2,2,Sr
FLOW-13735,2023-02-21T15:19:53.564579Z,CBX7Zp9OdkuuV5Osj,192.168.1.107,50119,66.63.168.35,5888,tcp,missing,REJ,0.029457,0.0,0.0,2,2,Sr
FLOW-13742,2023-02-21T15:19:54.100054Z,CmyOcM29njLg4mXuNd,192.168.1.107,50119,66.63.168.35,5888,tcp,missing,REJ,0.029359,0.0,0.0,2,2,Sr
FLOW-13737,2023-02-21T15:19:55.163682Z,CwnJnf2TtZa55gfd93,192.168.1.107,50120,66.63.168.35,5888,tcp,missing,REJ,0.030394,0.0,0.0,2,2,Sr
FLOW-13738,2023-02-21T15:19:55.690526Z,C0MDve18IvjKfrNAtg,192.168.1.107,50120,66.63.168.35,5888,tcp,missing,REJ,0.030625,0.0,0.0,2,2,Sr
FLOW-13745,2023-02-21T15:19:56.229336Z,CYTm5t2wmBj46t73Ol,192.168.1.107,50120,66.63.168.35,5888,tcp,missing,REJ,0.030213,0.0,0.0,2,2,Sr
FLOW-13740,2023-02-21T15:19:57.287933Z,CdyDGT1OFZWIxzzzMk,192.168.1.107,50121,66.63.168.35,5888,tcp,missing,REJ,0.03847,0.0,0.0,2,2,Sr
FLOW-13741,2023-02-21T15:19:57.830766Z,Cz3yj72c0owZXkWpb2,192.168.1.107,50121,66.63.168.35,5888,tcp,missing,REJ,0.03845,0.0,0.0,2,2,Sr
FLOW-13748,2023-02-21T15:19:58.377867Z,CRjCBk2qXlACvXaDo9,192.168.1.107,50121,66.63.168.35,5888,tcp,missing,REJ,0.038482,0.0,0.0,2,2,Sr
FLOW-13743,2023-02-21T15:19:59.441791Z,CIv2ZN3BuzwTu0ilfi,192.168.1.107,50122,66.63.168.35,5888,tcp,missing,REJ,0.025515,0.0,0.0,2,2,Sr
FLOW-13744,2023-02-21T15:19:59.979340Z,Cd35842ZsQaumt9xM1,192.168.1.107,50122,66.63.168.35,5888,tcp,missing,REJ,0.025455,0.0,0.0,2,2,Sr
FLOW-13751,2023-02-21T15:20:00.513972Z,CmZX4e18FLR2BBLnF,192.168.1.107,50122,66.63.168.35,5888,tcp,missing,REJ,0.025736,0.0,0.0,2,2,Sr
FLOW-13746,2023-02-21T15:20:01.587454Z,CafbbpU5Pwd0TB6a8,192.168.1.107,50123,66.63.168.35,5888,tcp,missing,REJ,0.037738,0.0,0.0,2,2,Sr
FLOW-13747,2023-02-21T15:20:02.134828Z,CSkmRfMipb1kJ7Wwf,192.168.1.107,50123,66.63.168.35,5888,tcp,missing,REJ,0.038152,0.0,0.0,2,2,Sr
FLOW-13754,2023-02-21T15:20:02.676944Z,CO7JP23wyNou4i1Cb2,192.168.1.107,50123,66.63.168.35,5888,tcp,missing,REJ,0.038082,0.0,0.0,2,2,Sr
FLOW-13749,2023-02-21T15:20:03.730190Z,CUld9s2duZEStfb0eg,192.168.1.107,50124,66.63.168.35,5888,tcp,missing,REJ,0.026286,0.0,0.0,2,2,Sr
FLOW-13750,2023-02-21T15:20:04.256531Z,Cl3TLf3EysPBGX3w29,192.168.1.107,50124,66.63.168.35,5888,tcp,missing,REJ,0.026437,0.0,0.0,2,2,Sr
FLOW-13757,2023-02-21T15:20:04.782867Z,CPnTrLM8qwRiFOpCk,192.168.1.107,50124,66.63.168.35,5888,tcp,missing,REJ,0.026131,0.0,0.0,2,2,Sr
FLOW-13752,2023-02-21T15:20:05.819715Z,CwgDBB405DE7EBdMZk,192.168.1.107,50125,66.63.168.35,5888,tcp,missing,REJ,0.027994,0.0,0.0,2,2,Sr
FLOW-13753,2023-02-21T15:20:06.359164Z,CjDcOb4eKVyOu1Ugv2,192.168.1.107,50125,66.63.168.35,5888,tcp,missing,REJ,0.028049,0.0,0.0,2,2,Sr
FLOW-13760,2023-02-21T15:20:06.897370Z,CeMZwr4pp3ywdyrNi,192.168.1.107,50125,66.63.168.35,5888,tcp,missing,REJ,0.028167,0.0,0.0,2,2,Sr
FLOW-13755,2023-02-21T15:20:07.944133Z,CZzW3Jj27fay8fgsf,192.168.1.107,50126,66.63.168.35,5888,tcp,missing,REJ,0.03137,0.0,0.0,2,2,Sr
FLOW-13756,2023-02-21T15:20:08.479276Z,Cz2PCWK74qDVqoF87,192.168.1.107,50126,66.63.168.35,5888,tcp,missing,REJ,0.031405,0.0,0.0,2,2,Sr
FLOW-13763,2023-02-21T15:20:09.011595Z,Cfsi5IO9FErwWzdcd,192.168.1.107,50126,66.63.168.35,5888,tcp,missing,REJ,0.031555,0.0,0.0,2,2,Sr
FLOW-13758,2023-02-21T15:20:10.062923Z,Ct5Aiy1juq6VzhibUh,192.168.1.107,50127,66.63.168.35,5888,tcp,missing,REJ,0.03658,0.0,0.0,2,2,Sr
FLOW-13759,2023-02-21T15:20:10.610923Z,CjWFCh4AutMXdmt7M5,192.168.1.107,50127,66.63.168.35,5888,tcp,missing,REJ,0.036632,0.0,0.0,2,2,Sr
FLOW-13766,2023-02-21T15:20:11.150243Z,CX3tUY1IX6iJsKHv27,192.168.1.107,50127,66.63.168.35,5888,tcp,missing,REJ,0.036643,0.0,0.0,2,2,Sr
FLOW-13761,2023-02-21T15:20:12.203397Z,CW0L8d3IsBuFvlMTY8,192.168.1.107,50128,66.63.168.35,5888,tcp,missing,REJ,0.028077,0.0,0.0,2,2,Sr
FLOW-13762,2023-02-21T15:20:12.761508Z,CzrSuP3ei3PhxvJJo8,192.168.1.107,50128,66.63.168.35,5888,tcp,missing,REJ,0.028672,0.0,0.0,2,2,Sr
FLOW-13770,2023-02-21T15:20:13.296972Z,CJYRH61LJzlSRmhlL1,192.168.1.107,50128,66.63.168.35,5888,tcp,missing,REJ,0.029538,0.0,0.0,2,2,Sr
FLOW-13764,2023-02-21T15:20:14.343789Z,Cx2DjU3EH67a9TY327,192.168.1.107,50129,66.63.168.35,5888,tcp,missing,REJ,0.029647,0.0,0.0,2,2,Sr
FLOW-13765,2023-02-21T15:20:14.883857Z,CMD1ax3jV43w2rbbp8,192.168.1.107,50129,66.63.168.35,5888,tcp,missing,REJ,0.030133,0.0,0.0,2,2,Sr
FLOW-13773,2023-02-21T15:20:15.427366Z,Ca9nCQ2T8d2gx9z5X4,192.168.1.107,50129,66.63.168.35,5888,tcp,missing,REJ,0.030126,0.0,0.0,2,2,Sr
FLOW-13768,2023-02-21T15:20:16.469896Z,C0wheKWt7rJ4ImULa,192.168.1.107,50130,66.63.168.35,5888,tcp,missing,REJ,0.033673,0.0,0.0,2,2,Sr
FLOW-13769,2023-02-21T15:20:17.044728Z,CXfnua1PmceFdsmjT3,192.168.1.107,50130,66.63.168.35,5888,tcp,missing,REJ,0.033564,0.0,0.0,2,2,Sr
FLOW-13776,2023-02-21T15:20:17.589798Z,CyE9Fq3ZMZt7Uk99zd,192.168.1.107,50130,66.63.168.35,5888,tcp,missing,REJ,0.0334,0.0,0.0,2,2,Sr
FLOW-13771,2023-02-21T15:20:18.643846Z,Cc9Mog1XT3cmdNLKxj,192.168.1.107,50131,66.63.168.35,5888,tcp,missing,REJ,0.027059,0.0,0.0,2,2,Sr
FLOW-13772,2023-02-21T15:20:19.172833Z,CIeX4D4cdXV26qJfEi,192.168.1.107,50131,66.63.168.35,5888,tcp,missing,REJ,0.027136,0.0,0.0,2,2,Sr
FLOW-13779,2023-02-21T15:20:19.708103Z,CtQJww1MkTwe2qkfg8,192.168.1.107,50131,66.63.168.35,5888,tcp,missing,REJ,0.027195,0.0,0.0,2,2,Sr
FLOW-13774,2023-02-21T15:20:20.745296Z,CzliQFbPWDSbcfOv5,192.168.1.107,50135,66.63.168.35,5888,tcp,missing,REJ,0.033048,0.0,0.0,2,2,Sr
FLOW-13775,2023-02-21T15:20:21.279222Z,CEx62HjOSNNO5ssK,192.168.1.107,50135,66.63.168.35,5888,tcp,missing,REJ,0.033025,0.0,0.0,2,2,Sr
FLOW-13784,2023-02-21T15:20:21.810801Z,CJAP7b499MNH9Gi9if,192.168.1.107,50135,66.63.168.35,5888,tcp,missing,REJ,0.032969,0.0,0.0,2,2,Sr
FLOW-13777,2023-02-21T15:20:22.864715Z,CedgYh1G2SPhZJZlvk,192.168.1.107,50136,66.63.168.35,5888,tcp,missing,REJ,0.027091,0.0,0.0,2,2,Sr
FLOW-13778,2023-02-21T15:20:23.390861Z,CmyDI44xlvxqdpX0Ad,192.168.1.107,50136,66.63.168.35,5888,tcp,missing,REJ,0.027069,0.0,0.0,2,2,Sr
FLOW-13787,2023-02-21T15:20:23.923156Z,CBqBmR3TfV0CttUxUg,192.168.1.107,50136,66.63.168.35,5888,tcp,missing,REJ,0.027033,0.0,0.0,2,2,Sr
FLOW-13782,2023-02-21T15:20:24.972754Z,CtcoeS2O9ID9HR2km2,192.168.1.107,50137,66.63.168.35,5888,tcp,missing,REJ,0.021479,0.0,0.0,2,2,Sr
FLOW-13783,2023-02-21T15:20:25.492389Z,CVwiDA2GPsrmkELLL,192.168.1.107,50137,66.63.168.35,5888,tcp,missing,REJ,0.017023,0.0,0.0,2,2,Sr
FLOW-13791,2023-02-21T15:20:26.009326Z,Cc29y71GonenKuitp3,192.168.1.107,50137,66.63.168.35,5888,tcp,missing,REJ,0.017089,0.0,0.0,2,2,Sr
FLOW-13785,2023-02-21T15:20:27.124629Z,Cwz9dO12y3IbNLhsei,192.168.1.107,50138,66.63.168.35,5888,tcp,missing,REJ,0.03701,0.0,0.0,2,2,Sr
FLOW-13786,2023-02-21T15:20:27.707751Z,CJFjaE2GkE8wyBGhw6,192.168.1.107,50138,66.63.168.35,5888,tcp,missing,REJ,0.036661,0.0,0.0,2,2,Sr
