ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,timestamp_utc
1677275323.237307,CD70253BjSLgG4DfR4,192.168.1.106,50956,192.168.1.108,445,tcp,"krb,smb,gssapi",15.941097,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,9,1577,-,2023-02-24 21:48:43.237307072+00:00
1677275536.219858,COpoVc34hiKvbjdvQ3,192.168.1.106,49521,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.958541,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 21:52:16.219857931+00:00
1677275536.233837,C3QFtF1bzmlON8vxs6,192.168.1.106,49522,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.946557,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 21:52:16.233836889+00:00
1677275536.252177,C1rmun4IFmu007fWDh,192.168.1.106,49523,192.168.1.108,445,tcp,"krb,smb,gssapi",12.929338,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 21:52:16.252176999+00:00
1677276223.252359,C3HVKFcEjZIWFiAY3,192.168.1.106,53694,192.168.1.108,445,tcp,"krb,smb,gssapi",15.925044,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 22:03:43.252358913+00:00
1677276256.373785,CYK9A73dAGJJz5F6h3,192.168.1.106,53695,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.805365,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 22:04:16.373785019+00:00
1677276256.388130,Cw2v5J1gQogegMhHc2,192.168.1.106,53696,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.792810,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 22:04:16.388129950+00:00
1677276256.407467,CJSAD33ae9qv0eu985,192.168.1.106,53697,192.168.1.108,445,tcp,"krb,smb,gssapi",12.774375,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 22:04:16.407466888+00:00
1677276976.533613,CyuPCr1yYrXOTkpzg1,192.168.1.106,61689,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.645018,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 22:16:16.533612967+00:00
1677276976.549420,CgA62a4p3OLnrak8Y1,192.168.1.106,61690,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.631093,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 22:16:16.549420118+00:00
1677276976.567583,C4qtCH2uodNHUj8Qg1,192.168.1.106,61691,192.168.1.108,445,tcp,"krb,smb,gssapi",12.613834,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 22:16:16.567583084+00:00
1677277123.268938,C1vc3R2ihWjLEy7ZS2,192.168.1.106,63494,192.168.1.108,445,tcp,"krb,smb,gssapi",15.909505,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 22:18:43.268938065+00:00
1677277696.706565,CwF4yLaQnaSLu1Yxc,192.168.1.106,64821,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.471975,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 22:28:16.706564903+00:00
1677277696.721131,CYHA4f1mdBrBCJbJRf,192.168.1.106,64822,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.459377,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 22:28:16.721131086+00:00
1677277696.739419,CSqhZI69YlLR4DsF,192.168.1.106,64823,192.168.1.108,445,tcp,"krb,smb,gssapi",12.441830,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 22:28:16.739418983+00:00
1677278023.281361,CBGIlR1DFGrIHyuPf9,192.168.1.106,56021,192.168.1.108,445,tcp,"krb,smb,gssapi",15.897724,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 22:33:43.281361103+00:00
1677278416.877599,C0qJUn1kUCC1sNJZj6,192.168.1.106,56186,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.301585,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 22:40:16.877599001+00:00
1677278416.891397,CpnR9v3T0iQ3VhUZFl,192.168.1.106,56187,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.289716,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 22:40:16.891396999+00:00
1677278416.910538,C4zDH22vPIZxs8PBB7,192.168.1.106,56188,192.168.1.108,445,tcp,"krb,smb,gssapi",12.271545,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 22:40:16.910537958+00:00
1677278923.300850,CtazDn4S5HywKUh16k,192.168.1.106,53482,192.168.1.108,445,tcp,"krb,smb,gssapi",15.877779,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 22:48:43.300849915+00:00
1677279137.030025,COcWZi1FlaC3OzaBO3,192.168.1.106,64537,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.148189,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 22:52:17.030025005+00:00
1677279137.043862,C67LrotLJ5awTDc0a,192.168.1.106,64538,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.136489,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 22:52:17.043862104+00:00
1677279137.061628,CutabnQSNYuo3LZn8,192.168.1.106,64539,192.168.1.108,445,tcp,"krb,smb,gssapi",12.119769,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 22:52:17.061628103+00:00
1677279823.315287,C6BrKs1iJzS2VVDMQ5,192.168.1.106,50138,192.168.1.108,445,tcp,"krb,smb,gssapi",15.862124,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 23:03:43.315287113+00:00
1677279857.187652,CIZPX920InuWiSXW86,192.168.1.106,50139,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.991305,774,952,RSTO,-,-,0,ShADdR,11,1226,7,1244,-,2023-02-24 23:04:17.187652111+00:00
1677279857.201894,C5yObnYvTy9hUB102,192.168.1.106,50140,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.978624,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 23:04:17.201894045+00:00
1677279857.220279,CNhN8h4laDa83ReFj3,192.168.1.106,50141,192.168.1.108,445,tcp,"krb,smb,gssapi",11.961031,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 23:04:17.220278978+00:00
1677280577.346103,CSRSmk17x81ad91TYh,192.168.1.106,51496,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.832894,774,952,RSTO,-,-,0,ShADdR,11,1226,7,1244,-,2023-02-24 23:16:17.346102953+00:00
1677280577.360580,CrOOay3MsDWmdTz278,192.168.1.106,51497,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.820292,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 23:16:17.360579967+00:00
1677280577.379983,ClHXZF191kJvpdzil,192.168.1.106,51498,192.168.1.108,445,tcp,"krb,smb,gssapi",11.801735,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 23:16:17.379982948+00:00
1677280723.331499,Ceno322VNc0Vanf2Y9,192.168.1.106,56766,192.168.1.108,445,tcp,"krb,smb,gssapi",15.847747,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 23:18:43.331499100+00:00
1677281297.517944,CtSlNO3OVxKd5BfV1,192.168.1.106,54834,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.660917,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 23:28:17.517944097+00:00
1677281297.532634,CTEmWi1r2kgIIbzxOd,192.168.1.106,54835,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.647914,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 23:28:17.532634020+00:00
1677281297.552494,CqZ4OACRNCrw23n05,192.168.1.106,54836,192.168.1.108,445,tcp,"krb,smb,gssapi",11.628868,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 23:28:17.552494049+00:00
1677281623.347500,CKMSM3uw9NENlyL67,192.168.1.106,61504,192.168.1.108,445,tcp,"krb,smb,gssapi",15.831115,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,10,1617,-,2023-02-24 23:33:43.347500086+00:00
1677282017.689972,Ci6lc93uiK95sgZV4h,192.168.1.106,50716,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.488551,774,952,RSTO,-,-,0,ShADdaR,11,1226,8,1284,-,2023-02-24 23:40:17.689971924+00:00
1677282017.704662,C57OQM3NY0GqtHk734,192.168.1.106,50717,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.475554,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 23:40:17.704662085+00:00
1677282017.723003,CxLAZw2ZZSwRXoimW6,192.168.1.106,50718,192.168.1.108,445,tcp,"krb,smb,gssapi",11.458212,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 23:40:17.723002911+00:00
1677282523.363230,C1V1191cOb3UqZLYM,192.168.1.106,50387,192.168.1.108,445,tcp,"krb,smb,gssapi",15.815526,3873,1205,RSTO,-,-,0,ShADdaR,14,4445,9,1577,-,2023-02-24 23:48:43.363229990+00:00
1677282737.845335,C22yuV3aH7kkME3YRh,192.168.1.106,62913,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.333035,774,952,RSTO,-,-,0,ShADdR,11,1226,7,1244,-,2023-02-24 23:52:17.845335007+00:00
1677282737.859984,Cm9lsB4fYuwzmirCP6,192.168.1.106,62914,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.320190,989,1301,SF,-,-,0,ShDdAFf,13,1521,11,1753,-,2023-02-24 23:52:17.859983921+00:00
1677282737.878295,C46dP7LLGf1HElQx6,192.168.1.106,62915,192.168.1.108,445,tcp,"krb,smb,gssapi",11.302794,3834,895,RSTO,-,-,0,ShADdaR,14,4406,10,1307,-,2023-02-24 23:52:17.878294945+00:00
